Employee_ID,Job_Title,Industry,Country,Education_Level,Years_Experience,AI_Replacement_Risk,Future_Demand_Score,Remote_Work_Possibility,Average_Salary_USD,Required_Skills,Automation_Level,Job_Growth_2030,Work_Hours_Per_Week,Company_Size,AI_Tool_Usage,Performance_Score,Upskilling_Needed,Job_Satisfaction,Hiring_Trend_2026,Remote_Work_Score,Hiring_Trend_Score,Upskilling_Needed_Score,AI_Risk_Level,Survival_Index
AIJ-100534,HR Specialist,Technology,USA,Bachelor,1,0.72,0.9,Yes,170566,"Machine Learning, Python, Deep Learning, Prompt Engineering",,-2,44,Startup,,2.13,No,3.41,Declining,,,,High,
AIJ-100535,Business Analyst,Transportation,Pakistan,Bachelor,14,0.64,0.26,Hybrid,172513,"Cybersecurity, TensorFlow, AWS, Leadership, SQL",,13,54,Enterprise,,4.61,Yes,3.11,Stable,,,,Medium,
AIJ-100536,IoT Specialist,Retail,Canada,Bachelor,4,0.86,0.76,Hybrid,193019,"Kubernetes, Docker, Cloud Computing, Python, Data Visualization",,9,53,Enterprise,,2.37,Yes,1.14,Declining,,,,High,
AIJ-100537,Cybersecurity Analyst,Technology,India,PhD,15,0.29,0.66,Yes,108751,"Azure, Cloud Computing, Python, Deep Learning, PyTorch, AWS",,14,44,Startup,,2.62,Yes,3.64,Growing,,,,Low,
AIJ-100538,UX Designer,Government,Germany,High School,10,0.89,0.92,Hybrid,118137,"Project Management, SQL, Excel",,17,57,Medium,,4.79,Yes,4.23,Growing,,,,High,
AIJ-100539,Blockchain Developer,Education,UK,High School,8,0.74,0.41,Hybrid,129953,"Project Management, Azure, PyTorch, Kubernetes, Excel, Docker",,-5,37,Enterprise,,3.01,No,1.15,Stable,,,,High,
AIJ-100540,Machine Learning Engineer,Transportation,UAE,High School,14,0.56,0.45,Yes,99341,"Communication, Kubernetes, Python, SQL, Cybersecurity",,-8,60,Medium,,3.91,Yes,2.63,Growing,,,,Medium,
AIJ-100541,UX Designer,Transportation,UK,Bachelor,20,0.45,0.4,Yes,102389,"Communication, Leadership, Machine Learning",,45,49,Enterprise,,2.7,Yes,1.74,Growing,,,,Medium,
AIJ-100542,Data Engineer,Technology,Japan,Bachelor,11,0.93,0.21,Yes,122624,"Leadership, SQL, Deep Learning, Python, Excel, Cybersecurity",,22,44,Startup,,2.23,Yes,2.3,Stable,,,,High,
AIJ-100543,Financial Analyst,Transportation,India,High School,5,0.6,0.48,No,136990,"Machine Learning, PyTorch, Project Management, Kubernetes, Python, Data Visualization",,8,59,Startup,,2.08,Yes,4.23,Growing,,,,Medium,
AIJ-100544,Cybersecurity Analyst,Healthcare,Germany,PhD,17,0.19,0.8,Hybrid,200187,"Prompt Engineering, TensorFlow, SQL, Leadership, Excel",,44,58,Enterprise,,3.82,No,2.27,Declining,,,,Low,
AIJ-100545,Cloud Architect,Education,UAE,PhD,11,0.93,0.38,Yes,112527,"Deep Learning, Leadership, Kubernetes, TensorFlow, Azure",,25,46,Startup,,3.96,Yes,2.8,Stable,,,,High,
AIJ-100546,Robotics Engineer,Manufacturing,Pakistan,High School,2,0.58,0.31,No,98230,"Cybersecurity, Deep Learning, PyTorch, Leadership",,22,34,Enterprise,,3.9,Yes,4.6,Stable,,,,Medium,
AIJ-100547,Cloud Architect,Finance,USA,PhD,0,0.29,0.64,Hybrid,153171,"Data Visualization, Cloud Computing, PyTorch",,-6,34,Enterprise,,4.76,No,2.42,Stable,,,,Low,
AIJ-100548,Teacher,Healthcare,USA,High School,23,0.79,0.47,No,189582,"Project Management, Cloud Computing, Leadership, Azure",,16,50,Medium,,4.5,No,4.03,Growing,,,,High,
AIJ-100549,Blockchain Developer,Energy,Pakistan,PhD,5,0.86,0.67,Hybrid,126960,"Data Visualization, Docker, Machine Learning, AWS",,27,38,Startup,,2.89,No,1.19,Growing,,,,High,
AIJ-100550,DevOps Engineer,Media,India,Master,3,0.91,0.23,No,85228,"Project Management, Leadership, TensorFlow, Data Visualization, AWS, Machine Learning",,0,33,Medium,,3.46,Yes,4.54,Stable,,,,High,
AIJ-100551,Data Scientist,Government,USA,Bachelor,0,0.24,0.86,No,74263,"Cloud Computing, Deep Learning, Communication, Machine Learning, SQL",,13,36,Medium,,3.28,No,3.08,Stable,,,,Low,
AIJ-100552,UX Designer,Healthcare,Pakistan,High School,23,0.49,0.27,Yes,65866,"Cloud Computing, Kubernetes, Azure, AWS, Prompt Engineering",,-6,40,Startup,,3.01,No,3.52,Growing,,,,Medium,
AIJ-100553,Healthcare Analyst,Education,Singapore,High School,20,0.14,0.76,Hybrid,166654,"Leadership, SQL, PyTorch",,5,34,Enterprise,,4.62,Yes,3.69,Stable,,,,Low,
AIJ-100554,Product Manager,Education,USA,PhD,2,0.17,0.7,No,53255,"Cybersecurity, AWS, Data Visualization, Excel, Deep Learning, Kubernetes",,29,36,Enterprise,,2.12,No,3.45,Growing,,,,Low,
AIJ-100555,IoT Specialist,Transportation,Australia,Master,17,0.32,0.38,No,106576,"Excel, AWS, Data Visualization, Azure",,-4,37,Startup,,3.26,No,2.3,Growing,,,,Medium,
AIJ-100556,IoT Specialist,Transportation,Japan,PhD,21,0.36,0.51,Yes,63569,"Cloud Computing, Data Visualization, Azure, Docker, Leadership, SQL",,8,38,Enterprise,,4.67,No,1.24,Stable,,,,Medium,
AIJ-100557,UX Designer,Transportation,Germany,Master,20,0.43,0.41,Yes,44321,"Leadership, PyTorch, TensorFlow, AWS, Deep Learning",,18,43,Startup,,4.63,Yes,4.12,Declining,,,,Medium,
AIJ-100558,Data Engineer,Healthcare,USA,Bachelor,11,0.13,0.76,Hybrid,122458,"Cybersecurity, Python, Docker, TensorFlow, Prompt Engineering",,0,56,Enterprise,,4.58,Yes,2.16,Declining,,,,Low,
AIJ-100559,Product Manager,Healthcare,Singapore,PhD,25,0.27,0.21,No,35250,"Leadership, PyTorch, Prompt Engineering, Communication, Excel",,0,39,Medium,,2.69,Yes,1.14,Growing,,,,Low,
AIJ-100560,Cybersecurity Analyst,Healthcare,Singapore,PhD,0,0.79,0.89,Yes,52260,"TensorFlow, Kubernetes, Cybersecurity",,43,47,Enterprise,,2.29,No,1.78,Growing,,,,High,
AIJ-100561,HR Specialist,Transportation,Australia,Master,13,0.46,0.28,Yes,201979,"Leadership, PyTorch, Python, Cybersecurity, Azure",,16,47,Medium,,2.85,Yes,2.53,Stable,,,,Medium,
AIJ-100562,IoT Specialist,Government,Canada,Master,10,0.41,0.38,Yes,126946,"Excel, Cloud Computing, Azure, Docker, Project Management, Python",,-5,33,Enterprise,,2.62,No,3.37,Declining,,,,Medium,
AIJ-100563,Healthcare Analyst,Finance,USA,Master,22,0.74,0.4,Hybrid,111646,"TensorFlow, AWS, Deep Learning, Python",,16,57,Startup,,4.07,No,3.18,Stable,,,,High,
AIJ-100564,Cloud Architect,Energy,Canada,PhD,4,0.55,0.78,Yes,51347,"Leadership, Azure, AWS, Communication",,23,53,Startup,,2.59,Yes,1.16,Stable,,,,Medium,
AIJ-100565,DevOps Engineer,Retail,India,Master,19,0.43,0.21,No,60823,"Data Visualization, Docker, AWS, Machine Learning, Excel, Communication",,31,35,Startup,,3.57,Yes,4.21,Growing,,,,Medium,
AIJ-100566,Software Developer,Finance,Singapore,PhD,0,0.89,0.93,No,218777,"Docker, Communication, AWS, Deep Learning, Cloud Computing",,1,34,Medium,,4.98,Yes,2.25,Declining,,,,High,
AIJ-100567,Cybersecurity Analyst,Manufacturing,Singapore,Bachelor,11,0.1,0.57,Hybrid,71013,"Cloud Computing, Azure, Leadership, SQL",,2,38,Medium,,3.75,No,2.47,Stable,,,,Low,
AIJ-100568,UX Designer,Government,Canada,Bachelor,25,0.14,0.37,Hybrid,76746,"Kubernetes, Prompt Engineering, Machine Learning, Project Management, AWS",,31,54,Medium,,3.73,No,4.87,Growing,,,,Low,
AIJ-100569,Software Developer,Finance,UAE,High School,10,0.13,0.83,Yes,68401,"Prompt Engineering, Data Visualization, Python, TensorFlow, Cloud Computing, PyTorch",,-2,46,Medium,,3.99,No,2.21,Declining,,,,Low,
AIJ-100570,Product Manager,Manufacturing,Singapore,High School,19,0.4,0.57,Yes,111726,"Kubernetes, TensorFlow, Docker, AWS",,30,56,Medium,,2.43,No,3.24,Stable,,,,Medium,
AIJ-100571,Financial Analyst,Energy,Germany,Bachelor,12,0.83,0.88,No,205646,"Cloud Computing, PyTorch, Excel, Machine Learning, Python",,37,30,Startup,,3.08,Yes,1.02,Stable,,,,High,
AIJ-100572,IoT Specialist,Energy,USA,Master,8,0.6,0.23,Hybrid,102076,"Cloud Computing, Excel, Communication, AWS, Python",,26,56,Startup,,4.78,No,2.96,Stable,,,,Medium,
AIJ-100573,Machine Learning Engineer,Finance,Canada,PhD,3,0.6,0.76,Yes,214979,"SQL, Excel, Python",,30,52,Startup,,2.29,No,4.93,Declining,,,,Medium,
AIJ-100574,Product Manager,Technology,Australia,PhD,21,0.87,0.66,Hybrid,126011,"Leadership, Kubernetes, Data Visualization",,-6,36,Enterprise,,4.19,Yes,1.69,Declining,,,,High,
AIJ-100575,Robotics Engineer,Retail,Singapore,Master,3,0.72,0.86,No,30845,"Prompt Engineering, Docker, PyTorch, Machine Learning, Leadership",,26,56,Enterprise,,3.7,No,1.35,Declining,,,,High,
AIJ-100576,Data Scientist,Education,Pakistan,PhD,2,0.61,0.22,Hybrid,74390,"Machine Learning, Data Visualization, Leadership, Project Management",,9,56,Enterprise,,4.83,Yes,3.99,Growing,,,,Medium,
AIJ-100577,Healthcare Analyst,Energy,Germany,Bachelor,8,0.31,0.42,Yes,178121,"Project Management, SQL, TensorFlow, Excel",,8,38,Enterprise,,2.79,No,2.42,Stable,,,,Medium,
AIJ-100578,Business Analyst,Energy,Pakistan,Master,6,0.58,0.32,No,179084,"Docker, Azure, Data Visualization, Python, PyTorch",,22,47,Enterprise,,2.27,Yes,2.03,Stable,,,,Medium,
AIJ-100579,Prompt Engineer,Government,USA,Master,22,0.47,0.46,Yes,177788,"SQL, Cloud Computing, Data Visualization, Deep Learning, Machine Learning",,12,57,Startup,,3.26,No,2.35,Declining,,,,Medium,
AIJ-100580,Teacher,Transportation,Japan,PhD,23,0.54,0.79,No,145083,"Excel, Project Management, Data Visualization, Deep Learning",,43,37,Medium,,3.12,No,2.93,Stable,,,,Medium,
AIJ-100581,HR Specialist,Technology,UK,Bachelor,9,0.75,0.95,Hybrid,135054,"SQL, Deep Learning, Cloud Computing, Prompt Engineering, Azure",,23,36,Enterprise,,2.39,No,4.15,Declining,,,,High,
AIJ-100582,Software Developer,Education,UK,Master,9,0.46,0.33,Yes,30221,"Project Management, Cybersecurity, Excel",,5,57,Startup,,2.27,Yes,1.62,Growing,,,,Medium,
AIJ-100583,Business Analyst,Transportation,Australia,PhD,22,0.47,0.74,Yes,213180,"Python, AWS, Data Visualization, Docker, SQL",,14,34,Medium,,3.2,No,4.59,Growing,,,,Medium,
AIJ-100584,Machine Learning Engineer,Education,Pakistan,Master,10,0.92,0.22,Hybrid,189520,"TensorFlow, Machine Learning, Excel, Deep Learning, Leadership, AWS",,29,49,Medium,,3.94,Yes,3.0,Declining,,,,High,
AIJ-100585,Robotics Engineer,Retail,Australia,PhD,1,0.4,0.34,No,69517,"Project Management, PyTorch, Machine Learning, Data Visualization",,1,35,Medium,,3.55,Yes,2.86,Declining,,,,Medium,
AIJ-100586,Blockchain Developer,Technology,UAE,PhD,13,0.17,0.6,Yes,209909,"Cloud Computing, TensorFlow, Python, Machine Learning, Data Visualization",,17,38,Enterprise,,2.35,No,3.01,Stable,,,,Low,
AIJ-100587,Cybersecurity Analyst,Finance,USA,Master,22,0.93,0.62,Hybrid,130524,"Kubernetes, Excel, Cloud Computing, TensorFlow, Machine Learning",,2,46,Enterprise,,4.62,No,1.19,Stable,,,,High,
AIJ-100588,Financial Analyst,Retail,Australia,Master,21,0.38,0.9,No,209932,"Cloud Computing, AWS, Azure",,24,38,Startup,,3.07,Yes,2.79,Stable,,,,Medium,
AIJ-100589,Cybersecurity Analyst,Media,Canada,Bachelor,23,0.53,0.51,Yes,75936,"Cloud Computing, Excel, SQL",,21,43,Medium,,4.92,Yes,4.68,Growing,,,,Medium,
AIJ-100590,Prompt Engineer,Media,Canada,Master,20,0.6,0.77,Hybrid,56508,"SQL, Machine Learning, Leadership, Data Visualization, Python, Docker",,17,42,Startup,,4.85,No,3.89,Growing,,,,Medium,
AIJ-100591,Product Manager,Media,Germany,High School,11,0.56,0.99,Hybrid,191370,"PyTorch, Cloud Computing, Prompt Engineering",,3,54,Medium,,4.24,Yes,2.11,Growing,,,,Medium,
AIJ-100592,DevOps Engineer,Finance,India,Master,14,0.3,0.52,Hybrid,34907,"TensorFlow, Data Visualization, Project Management",,10,33,Startup,,2.05,No,1.88,Growing,,,,Medium,
AIJ-100593,Healthcare Analyst,Manufacturing,Pakistan,PhD,4,0.48,0.64,No,119902,"Azure, PyTorch, Leadership, Communication, Prompt Engineering",,21,36,Enterprise,,2.51,No,2.02,Declining,,,,Medium,
AIJ-100594,Robotics Engineer,Retail,Pakistan,PhD,21,0.24,0.98,No,126781,"AWS, Excel, Machine Learning",,-1,49,Enterprise,,3.87,No,2.66,Declining,,,,Low,
AIJ-100595,Cloud Architect,Energy,Germany,Bachelor,3,0.17,0.68,Hybrid,62373,"Kubernetes, AWS, Deep Learning, Prompt Engineering, Communication",,1,57,Startup,,4.94,No,2.41,Declining,,,,Low,
AIJ-100596,Healthcare Analyst,Media,Singapore,PhD,7,0.85,0.96,No,196779,"Communication, Leadership, Excel, Docker, SQL, Azure",,38,44,Medium,,2.47,Yes,2.6,Declining,,,,High,
AIJ-100597,Business Analyst,Technology,Japan,Bachelor,4,0.64,0.97,Hybrid,137556,"Azure, Data Visualization, Cloud Computing, Prompt Engineering, Project Management",,22,32,Enterprise,,4.2,Yes,2.3,Declining,,,,Medium,
AIJ-100598,Prompt Engineer,Media,Singapore,Bachelor,5,0.72,0.9,No,201472,"AWS, Machine Learning, Excel, Python",,36,57,Startup,,3.42,Yes,2.29,Stable,,,,High,
AIJ-100599,Digital Marketer,Finance,UAE,High School,25,0.46,0.74,Hybrid,146301,"Python, Prompt Engineering, Azure",,45,59,Startup,,3.39,Yes,1.03,Declining,,,,Medium,
AIJ-100600,Cloud Architect,Government,Singapore,High School,14,0.91,0.9,No,170860,"Docker, AWS, TensorFlow, SQL, Kubernetes, Prompt Engineering",,-7,39,Medium,,4.31,No,2.6,Growing,,,,High,
AIJ-100601,Machine Learning Engineer,Manufacturing,Australia,Master,4,0.73,0.66,Yes,59303,"PyTorch, Cloud Computing, Docker, Machine Learning, Kubernetes, Cybersecurity",,3,38,Startup,,3.93,Yes,2.83,Growing,,,,High,
AIJ-100602,HR Specialist,Retail,Japan,High School,24,0.35,0.56,Yes,97612,"Deep Learning, Communication, Leadership, Cybersecurity, Excel, Kubernetes",,23,39,Startup,,4.64,No,3.86,Stable,,,,Medium,
AIJ-100603,Software Developer,Finance,Japan,Master,12,0.32,0.79,No,212211,"Project Management, AWS, Azure, Leadership",,4,30,Startup,,2.91,Yes,2.04,Growing,,,,Medium,
AIJ-100604,Prompt Engineer,Transportation,UK,PhD,5,0.82,0.45,No,128136,"AWS, Data Visualization, Excel, Leadership, Machine Learning, Project Management",,-10,51,Startup,,2.67,Yes,1.9,Stable,,,,High,
AIJ-100605,Product Manager,Education,Germany,Master,21,0.46,0.92,Yes,33198,"Prompt Engineering, Excel, AWS",,30,33,Medium,,2.2,Yes,4.88,Declining,,,,Medium,
AIJ-100606,Digital Marketer,Transportation,UK,High School,19,0.21,0.94,No,94248,"Docker, Deep Learning, Kubernetes, Cybersecurity, TensorFlow, Excel",,7,32,Enterprise,,4.2,Yes,4.62,Declining,,,,Low,
AIJ-100607,Data Engineer,Technology,Pakistan,High School,6,0.74,0.58,No,55760,"SQL, Prompt Engineering, Deep Learning, Cloud Computing, Project Management",,18,32,Medium,,2.3,Yes,3.39,Stable,,,,High,
AIJ-100608,Teacher,Transportation,USA,Master,24,0.75,0.35,No,196443,"PyTorch, Cloud Computing, Azure",,7,45,Enterprise,,2.99,No,3.06,Growing,,,,High,
AIJ-100609,Cloud Architect,Finance,UAE,High School,10,0.56,0.44,Hybrid,145354,"Communication, Deep Learning, Leadership, Cybersecurity, AWS",,21,35,Startup,,4.28,No,1.38,Stable,,,,Medium,
AIJ-100610,Robotics Engineer,Manufacturing,Singapore,PhD,3,0.74,0.37,Hybrid,161538,"Kubernetes, Data Visualization, Prompt Engineering, TensorFlow, SQL",,29,36,Enterprise,,2.46,Yes,1.77,Stable,,,,High,
AIJ-100611,UX Designer,Education,India,PhD,9,0.93,0.72,No,139290,"Data Visualization, Kubernetes, Leadership, Communication",,9,40,Enterprise,,4.49,No,2.8,Stable,,,,High,
AIJ-100612,UX Designer,Technology,Germany,Bachelor,21,0.63,0.31,Hybrid,149770,"PyTorch, Python, TensorFlow, Docker, Prompt Engineering, Data Visualization",,8,56,Medium,,2.97,No,2.3,Growing,,,,Medium,
AIJ-100613,Healthcare Analyst,Transportation,Japan,PhD,1,0.3,0.26,Hybrid,72052,"Prompt Engineering, Docker, Azure, PyTorch",,34,60,Enterprise,,2.75,No,1.24,Declining,,,,Medium,
AIJ-100614,Healthcare Analyst,Energy,UK,Bachelor,18,0.15,0.31,No,49395,"Communication, Excel, Azure, AWS, Cybersecurity",,2,47,Startup,,2.74,No,3.23,Stable,,,,Low,
AIJ-100615,Business Analyst,Finance,Pakistan,PhD,7,0.91,0.49,No,146874,"Cybersecurity, Machine Learning, Leadership",,11,36,Enterprise,,2.78,Yes,1.56,Growing,,,,High,
AIJ-100616,Data Scientist,Government,Australia,High School,16,0.1,0.98,No,127904,"PyTorch, TensorFlow, AWS, Docker, Python, Communication",,21,39,Enterprise,,3.9,Yes,3.26,Growing,,,,Low,
AIJ-100617,Business Analyst,Healthcare,Australia,Master,14,0.57,0.57,No,200439,"Kubernetes, Data Visualization, Machine Learning",,-1,50,Medium,,2.55,No,2.82,Growing,,,,Medium,
AIJ-100618,Software Developer,Retail,Germany,Master,17,0.07,0.38,No,141974,"Python, TensorFlow, Project Management, Kubernetes, AWS, Prompt Engineering",,32,36,Enterprise,,4.68,Yes,1.76,Declining,,,,Low,
AIJ-100619,Software Developer,Media,Pakistan,High School,10,0.53,0.95,No,40342,"Project Management, Data Visualization, Cloud Computing, Python",,32,36,Startup,,2.49,No,1.93,Declining,,,,Medium,
AIJ-100620,Prompt Engineer,Technology,UAE,PhD,12,0.9,0.22,Yes,84679,"Python, Cybersecurity, Azure, SQL, PyTorch",,39,42,Enterprise,,2.28,Yes,3.03,Growing,,,,High,
AIJ-100621,Healthcare Analyst,Energy,Germany,Bachelor,2,0.9,0.79,Hybrid,123949,"Data Visualization, Prompt Engineering, Cloud Computing",,20,38,Enterprise,,4.83,Yes,1.03,Stable,,,,High,
AIJ-100622,Digital Marketer,Healthcare,Australia,PhD,0,0.44,0.87,No,108825,"Cloud Computing, Excel, Docker, Cybersecurity, PyTorch, SQL",,31,58,Medium,,2.42,Yes,1.71,Declining,,,,Medium,
AIJ-100623,Business Analyst,Retail,Pakistan,PhD,5,0.47,0.23,No,186291,"Docker, Cybersecurity, Kubernetes, Excel",,1,59,Enterprise,,4.23,Yes,2.46,Declining,,,,Medium,
AIJ-100624,Teacher,Manufacturing,USA,High School,10,0.41,0.49,Yes,99515,"Python, AWS, Prompt Engineering, Cybersecurity",,-8,53,Startup,,2.14,No,4.05,Growing,,,,Medium,
AIJ-100625,Cloud Architect,Transportation,UAE,PhD,17,0.86,0.27,No,47386,"Data Visualization, Cloud Computing, Python, Kubernetes",,44,49,Enterprise,,2.93,No,4.6,Stable,,,,High,
AIJ-100626,Business Analyst,Finance,Germany,Bachelor,25,0.49,0.86,Yes,179747,"Leadership, Excel, Cloud Computing, Deep Learning",,32,32,Enterprise,,4.15,No,4.55,Declining,,,,Medium,
AIJ-100627,HR Specialist,Media,Singapore,Master,24,0.64,0.46,Yes,151149,"Deep Learning, Communication, Data Visualization, Excel",,17,41,Enterprise,,3.74,Yes,3.99,Stable,,,,Medium,
AIJ-100628,Machine Learning Engineer,Energy,Pakistan,High School,18,0.18,0.23,No,92345,"Prompt Engineering, Data Visualization, Python",,44,41,Startup,,4.61,No,2.81,Declining,,,,Low,
AIJ-100629,Machine Learning Engineer,Retail,Pakistan,PhD,24,0.74,0.93,Hybrid,118409,"Communication, Azure, Cloud Computing, Excel, Cybersecurity, Leadership",,32,33,Enterprise,,4.29,No,1.25,Stable,,,,High,
AIJ-100630,Financial Analyst,Retail,UAE,PhD,17,0.16,0.76,Yes,63108,"Python, Cybersecurity, Cloud Computing, AWS, Deep Learning, SQL",,1,42,Enterprise,,2.43,Yes,4.1,Declining,,,,Low,
AIJ-100631,Machine Learning Engineer,Manufacturing,UK,High School,21,0.38,0.38,Yes,169164,"Docker, Cybersecurity, SQL, TensorFlow, Communication",,30,57,Enterprise,,4.53,Yes,3.16,Growing,,,,Medium,
AIJ-100632,Blockchain Developer,Manufacturing,UK,Master,0,0.86,0.97,Yes,154923,"Prompt Engineering, Communication, SQL, Kubernetes, Cybersecurity, Azure",,35,47,Enterprise,,2.63,Yes,1.24,Stable,,,,High,
AIJ-100633,Prompt Engineer,Finance,Australia,PhD,18,0.92,0.97,Yes,93560,"Cybersecurity, AWS, Data Visualization, TensorFlow",,43,41,Startup,,4.89,No,1.56,Stable,,,,High,
AIJ-100634,Data Scientist,Healthcare,Singapore,Master,16,0.18,0.42,Yes,115844,"Cybersecurity, Prompt Engineering, Azure",,28,45,Startup,,3.31,Yes,3.17,Growing,,,,Low,
AIJ-100635,Blockchain Developer,Energy,Japan,Bachelor,22,0.39,0.9,Hybrid,59579,"Cybersecurity, Machine Learning, Leadership, Azure, Kubernetes, Python",,38,39,Startup,,2.31,No,1.97,Growing,,,,Medium,
AIJ-100636,UX Designer,Media,Pakistan,PhD,21,0.3,0.77,No,102316,"PyTorch, Kubernetes, SQL, Leadership, AWS, TensorFlow",,-5,30,Startup,,4.42,Yes,3.34,Declining,,,,Medium,
AIJ-100637,Prompt Engineer,Technology,Japan,High School,18,0.39,0.61,Hybrid,204996,"Communication, Cloud Computing, AWS, Kubernetes, Project Management, PyTorch",,26,33,Startup,,3.08,No,4.26,Growing,,,,Medium,
AIJ-100638,DevOps Engineer,Technology,Germany,Bachelor,0,0.57,0.61,Hybrid,134514,"Excel, Azure, Docker",,-4,39,Medium,,4.19,No,2.43,Growing,,,,Medium,
AIJ-100639,UX Designer,Finance,Germany,Master,23,0.09,0.56,No,196410,"Excel, Deep Learning, Communication, Docker, TensorFlow",,39,56,Startup,,4.57,No,2.41,Growing,,,,Low,
AIJ-100640,Teacher,Transportation,UK,PhD,6,0.7,0.71,No,112031,"Leadership, Project Management, Cloud Computing, Azure",,21,41,Medium,,4.69,Yes,4.84,Stable,,,,High,
AIJ-100641,Robotics Engineer,Media,Singapore,Bachelor,12,0.87,0.75,Hybrid,176927,"Cloud Computing, Prompt Engineering, Project Management",,-6,36,Startup,,4.13,No,4.41,Declining,,,,High,
AIJ-100642,Teacher,Government,Canada,Master,7,0.14,0.96,No,107047,"Kubernetes, Excel, TensorFlow, Machine Learning, Prompt Engineering",,5,47,Startup,,4.98,Yes,2.98,Growing,,,,Low,
AIJ-100643,Digital Marketer,Technology,Japan,PhD,14,0.78,0.31,No,107802,"Deep Learning, Kubernetes, Azure, Leadership",,25,48,Startup,,2.56,No,3.51,Stable,,,,High,
AIJ-100644,Data Engineer,Manufacturing,Canada,Bachelor,10,0.86,0.94,Hybrid,113926,"Excel, Communication, PyTorch, Data Visualization, Azure",,40,47,Enterprise,,2.29,No,3.14,Declining,,,,High,
AIJ-100645,Blockchain Developer,Transportation,Japan,PhD,2,0.57,0.24,Yes,192216,"Excel, Deep Learning, Azure, Cybersecurity",,25,44,Enterprise,,2.17,No,2.91,Growing,,,,Medium,
AIJ-100646,Teacher,Transportation,Australia,Bachelor,12,0.3,0.4,Yes,37229,"Machine Learning, Excel, Kubernetes, Docker",,18,39,Enterprise,,4.02,No,1.93,Growing,,,,Medium,
AIJ-100647,Teacher,Healthcare,Singapore,PhD,23,0.73,0.66,Yes,48615,"Cybersecurity, Leadership, Python, Project Management, AWS, Excel",,2,37,Enterprise,,4.51,Yes,3.6,Stable,,,,High,
AIJ-100648,Prompt Engineer,Energy,Australia,PhD,4,0.9,0.65,No,209661,"Leadership, Machine Learning, Cloud Computing",,-4,39,Medium,,4.12,No,3.0,Declining,,,,High,
AIJ-100649,Product Manager,Retail,USA,High School,17,0.62,0.47,Yes,54648,"TensorFlow, Prompt Engineering, Deep Learning, Data Visualization, Leadership",,13,33,Startup,,4.89,Yes,1.02,Stable,,,,Medium,
AIJ-100650,Business Analyst,Manufacturing,Canada,Bachelor,19,0.62,0.59,No,170303,"Python, Excel, Machine Learning, AWS, Cloud Computing",,1,58,Medium,,4.54,Yes,3.03,Stable,,,,Medium,
AIJ-100651,Machine Learning Engineer,Government,Singapore,Bachelor,3,0.89,0.29,No,209052,"SQL, Cloud Computing, Project Management",,28,34,Enterprise,,4.81,No,4.14,Declining,,,,High,
